rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518311079892435146,,275,,0,0,'',,0,0,4220.5297508,-7103.9256744,1.137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079897977383,,276,,0,0,'',,0,0,4220.5291555,-7103.9243404,0.672,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079899435193,,277,,0,0,'',,0,0,4220.5296793,-7103.9256,0.703,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079920422498,,278,,0,0,'',,0,0,4220.5291436,-7103.9257545,-1.047,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079928080114,,279,,0,0,'',,0,0,4220.5312492,-7103.9275464,3.933,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079933329964,,280,,0,0,'',,0,0,4220.5331155,-7103.9282405,9.661,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079935294238,,281,,0,0,'',,0,0,4220.5321158,-7103.9281715,6.104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079936471131,,282,,0,0,'',,0,0,4220.5304645,-7103.925818,3.67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079937650770,,283,,0,0,'',,0,0,4220.5302804,-7103.9252417,3.953,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079949296324,,284,,0,0,'',,0,0,4220.5293478,-7103.9250094,0.55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079950914056,,285,,0,0,'',,0,0,4220.5293745,-7103.9252368,0.41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079953704385,,286,,0,0,'',,0,0,4220.5293621,-7103.925177,0.037,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
